,fai,id_imagen,fecha,ndavi,b4,b8,b11,vv-vh
187,0.0,20190507T153621_20190507T153703_T18PVS,2019-05-07 15:40:20.240,0.0,0.0,0.0,0.0,
188,,,2019-05-10 23:15:20.000,,,,,4097.124353386374
189,0.0,20190512T153629_20190512T153739_T18PVS,2019-05-12 15:40:24.000,0.0,0.39244495466643686,0.39244495466643686,0.0,
190,,,2019-05-16 10:48:45.000,,,,,2257.3426770378564
191,200.14697265625,20190517T153621_20190517T153622_T18PVS,2019-05-17 15:40:20.000,300.2204284667969,0.0,0.0,0.0,
192,200.1468276977539,20190522T153629_20190522T153627_T18PVS,2019-05-22 15:40:25.000,100.07347869873047,0.0,0.0,0.0,
193,,,2019-05-22 23:15:20.000,,,,,2150.2053634643553
194,0.0,20190527T153621_20190527T153622_T18PVS,2019-05-27 15:40:19.000,0.0,0.0,0.0,0.0,
195,,,2019-05-28 10:48:46.000,,,,,2603.4786335365443
196,0.0,20190601T153629_20190601T153627_T18PVS,2019-06-01 15:40:24.000,0.0,0.0,0.0,0.0,
197,,,2019-06-03 23:15:21.000,,,,,3661.11792195638
198,500.3672866821289,20190606T153621_20190606T153907_T18PVS,2019-06-06 15:40:18.000,1300.9545059204102,0.0,0.0,0.0,
199,,,2019-06-09 10:48:47.000,,,,,2454.742246291217
200,0.0,20190611T153629_20190611T153626_T18PVS,2019-06-11 15:40:23.000,0.0,0.0,0.0,0.0,
201,,,2019-06-15 23:15:21.000,,,,,3315.767331740435
202,200.14690399169922,20190616T153621_20190616T153622_T18PVS,2019-06-16 15:40:19.000,1801.321792602539,22.76180737065334,0.0,0.0,
203,,,2019-06-21 10:48:47.000,,,,,2349.567791179582
204,0.0,20190621T153629_20190621T153627_T18PVS,2019-06-21 15:40:24.000,0.0,0.0,0.0,0.0,
205,0.0,20190626T153621_20190626T153623_T18PVS,2019-06-26 15:40:20.000,1601.1741561889648,0.0,0.0,0.0,
206,,,2019-06-27 23:15:22.000,,,,,2750.25346326641
207,1501.1012496948242,20190701T153629_20190701T153627_T18PVS,2019-07-01 15:40:24.986,0.0,2701.983413696289,1000.7346115112305,500.36731719970703,
208,,,2019-07-03 10:48:48.000,,,,,1963.0088839063458
209,0.0,20190706T153621_20190706T153917_T18PVS,2019-07-06 15:40:21.402,0.0,0.0,0.0,0.0,
210,,,2019-07-09 23:15:23.000,,,,,1873.5316847857307
211,100.07347869873047,20190711T153629_20190711T153627_T18PVS,2019-07-11 15:40:25.169,200.14694213867188,122.83525555180569,22.76180737065334,0.0,
212,,,2019-07-15 10:48:49.000,,,,,1241.3029874913832
213,100.07347869873047,20190716T153621_20190716T153624_T18PVS,2019-07-16 15:40:21.552,1601.174919128418,22.76180737065334,0.0,0.0,
214,100.07347869873047,20190721T153629_20190721T153627_T18PVS,2019-07-21 15:40:24.968,1000.7345199584961,0.0,0.0,0.0,
215,,,2019-07-21 23:15:24.000,,,,,5088.832767830643
216,300.2204055786133,20190726T153621_20190726T153624_T18PVS,2019-07-26 15:40:21.282,900.6610870361328,0.0,0.0,0.0,
217,,,2019-07-27 10:48:49.000,,,,,939.5131759344362
218,0.0,20190731T153629_20190731T153627_T18PVS,2019-07-31 15:40:24.349,400.2938766479492,7705.657936096191,4303.159721374512,6004.408889770508,
219,,,2019-08-02 23:15:25.000,,,,,3788.2697757795745
220,300.22045135498047,20190805T153621_20190805T153913_T18PVS,2019-08-05 15:40:20.641,900.6612243652344,0.0,0.0,0.0,
221,,,2019-08-08 10:48:50.000,,,,,1944.95681403665
222,,,2019-08-08 23:14:55.000,,,,,2611.3280661489453
223,400.29380798339844,20190810T153629_20190810T153626_T18PVS,2019-08-10 15:40:23.303,1100.8080215454102,0.0,0.0,0.0,
224,,,2019-08-14 23:15:26.000,,,,,3053.6135057935526
225,0.0,20190815T153621_20190815T153622_T18PVS,2019-08-15 15:40:19.565,0.0,0.0,0.0,0.0,
226,,,2019-08-20 10:48:51.000,,,,,2455.13546109667
227,300.22032928466797,20190820T153629_20190820T153707_T18PVS,2019-08-20 15:40:21.897,1100.8079452514648,0.0,0.0,0.0,
228,,,2019-08-20 23:14:56.000,,,,,3489.226972033931
229,0.0,20190825T153621_20190825T153907_T18PVS,2019-08-25 15:40:18.054,0.0,0.0,0.0,0.0,
230,,,2019-08-26 23:15:26.000,,,,,4062.196604530484
231,500.3672103881836,20190830T153619_20190830T153912_T18PVS,2019-08-30 15:40:20.075,1100.807876586914,0.0,0.0,0.0,
232,,,2019-09-01 10:48:51.000,,,,,3370.7087677899526
233,,,2019-09-01 23:14:56.000,,,,,3580.2744303385416
234,100.07345581054688,20190904T153621_20190904T153619_T18PVS,2019-09-04 15:40:16.161,300.2203903198242,10207.482345581055,8906.528541564941,10007.335647583008,
235,,,2019-09-07 23:15:27.000,,,,,3622.658286479875
236,1100.8076782226562,20190909T153619_20190909T153620_T18PVS,2019-09-09 15:40:17.778,2401.7626342773438,0.0,0.0,0.0,
237,,,2019-09-13 10:48:52.000,,,,,4579.832320269416
238,,,2019-09-13 23:14:57.000,,,,,1868.429992466347
239,0.0,20190914T153621_20190914T153618_T18PVS,2019-09-14 15:40:15.213,0.0,0.0,0.0,0.0,
240,0.0,20190919T153619_20190919T153618_T18PVS,2019-09-19 15:40:15.502,0.0,0.0,0.0,0.0,
241,,,2019-09-19 23:15:27.000,,,,,3735.6828601313573
242,400.2938232421875,20190924T153621_20190924T153620_T18PVS,2019-09-24 15:40:17.071,2902.1294708251953,122.83525555180569,0.0,0.0,
243,,,2019-09-25 10:48:53.000,,,,,3983.7082810046627
244,0.0,20190929T153619_20190929T153619_T18PVS,2019-09-29 15:40:16.732,0.0,0.0,0.0,0.0,
245,,,2019-10-01 23:15:28.000,,,,,3640.318560551662
246,0.0,20191004T153621_20191004T153621_T18PVS,2019-10-04 15:40:18.479,0.0,0.0,0.0,0.0,
247,,,2019-10-07 10:48:53.000,,,,,1766.787229979272
248,,,2019-10-07 23:14:57.000,,,,,3798.865950790106
249,0.0,20191009T153619_20191009T153620_T18PVS,2019-10-09 15:40:17.407,0.0,0.0,0.0,0.0,
250,,,2019-10-13 23:15:28.000,,,,,2249.886706154019
251,0.0,20191014T153621_20191014T153622_T18PVS,2019-10-14 15:40:19.359,0.0,0.0,0.0,0.0,
252,,,2019-10-19 10:48:53.000,,,,,2290.3085290647023
253,0.0,20191019T153619_20191019T153620_T18PVS,2019-10-19 15:40:17.575,0.0,0.0,0.0,0.0,
254,,,2019-10-19 23:14:57.000,,,,,2050.131977904077
255,0.0,20191024T153621_20191024T153622_T18PVS,2019-10-24 15:40:19.656,0.0,0.0,0.0,0.0,
256,,,2019-10-25 23:15:27.000,,,,,2831.8818015902652
257,0.0,20191029T153619_20191029T153829_T18PVS,2019-10-29 15:40:17.160,0.0,0.0,0.0,0.0,
258,,,2019-10-31 10:48:53.000,,,,,2564.2345558914485
259,,,2019-10-31 23:14:57.000,,,,,2102.7194207584157
260,200.14697265625,20191103T153621_20191103T153654_T18PVS,2019-11-03 15:40:19.363,300.2204055786133,100.07347106933594,122.83527843998928,22.76180737065334,
261,,,2019-11-06 23:15:28.000,,,,,3670.5364866069717
262,0.0,20191108T153619_20191108T153933_T18PVS,2019-11-08 15:40:16.059,0.0,0.0,0.0,0.0,
263,,,2019-11-12 10:48:53.000,,,,,2988.0749938067265
264,,,2019-11-12 23:14:57.000,,,,,4970.313520633473
265,0.0,20191113T153621_20191113T153740_T18PVS,2019-11-13 15:40:18.462,0.0,0.0,0.0,0.0,
266,400.2937774658203,20191118T153619_20191118T153715_T18PVS,2019-11-18 15:40:14.364,6204.551620483398,0.0,0.0,0.0,
267,,,2019-11-18 23:15:27.000,,,,,6373.695984365426
268,0.0,20191123T153621_20191123T153742_T18PVS,2019-11-23 15:40:16.877,400.29383850097656,0.0,0.0,0.0,
269,,,2019-11-24 10:48:53.000,,,,,1293.498153776281
270,,,2019-11-24 23:14:57.000,,,,,1974.7825133080576
271,0.0,20191128T153619_20191128T153614_T18PVS,2019-11-28 15:40:12.026,0.0,0.0,0.0,0.0,
272,,,2019-11-30 23:15:27.000,,,,,2859.746102486405
273,200.14697265625,20191203T153621_20191203T153736_T18PVS,2019-12-03 15:40:14.664,400.2938766479492,0.0,0.0,0.0,
274,,,2019-12-06 10:48:52.000,,,,,1187.1460412717333
275,,,2019-12-06 23:14:56.000,,,,,1927.2968145033892
276,0.0,20191208T153619_20191208T153613_T18PVS,2019-12-08 15:40:10.533,0.0,700.5142517089844,0.0,0.0,
277,,,2019-12-12 23:15:27.000,,,,,2059.550817093195
278,0.0,20191213T153611_20191213T153748_T18PVS,2019-12-13 15:40:11.872,4503.302825927734,0.0,0.0,0.0,
279,,,2019-12-18 10:48:52.000,,,,,749.177342224121
280,0.0,20191218T153619_20191218T153750_T18PVS,2019-12-18 15:40:11.185,0.0,0.0,0.0,0.0,
281,,,2019-12-18 23:14:56.000,,,,,1674.5626568663354
282,0.0,20191223T153611_20191223T153750_T18PVS,2019-12-23 15:40:10.664,0.0,0.0,0.0,0.0,
283,,,2019-12-24 23:15:26.000,,,,,1613.7330064661362
284,0.0,20191228T153619_20191228T153614_T18PVS,2019-12-28 15:40:11.468,0.0,0.0,0.0,0.0,
285,,,2019-12-30 10:48:51.000,,,,,1005.443787907619
286,,,2019-12-30 23:14:55.000,,,,,1088.642215983073
287,100.07347869873047,20200102T153611_20200102T153743_T18PVS,2020-01-02 15:40:10.864,1000.7343368530273,0.0,0.0,0.0,
288,,,2020-01-05 23:15:26.000,,,,,1757.368087828393
289,100.07347869873047,20200107T153619_20200107T153613_T18PVS,2020-01-07 15:40:11.167,500.3673629760742,0.0,0.0,0.0,
290,,,2020-01-11 10:48:50.000,,,,,2357.808814284381
291,,,2020-01-11 23:14:55.000,,,,,1970.4658406575522
292,0.0,20200112T153611_20200112T153613_T18PVS,2020-01-12 15:40:10.648,1501.1016540527344,0.0,0.0,0.0,
293,100.07347869873047,20200117T153619_20200117T153613_T18PVS,2020-01-17 15:40:10.315,900.6609268188477,0.0,0.0,0.0,
294,,,2020-01-17 23:15:25.000,,,,,3089.7180084228517
295,0.0,20200122T153611_20200122T153612_T18PVS,2020-01-22 15:40:09.850,0.0,0.0,0.0,0.0,
296,,,2020-01-23 10:48:50.000,,,,,2752.2157097012387
297,,,2020-01-23 23:14:55.000,,,,,1696.146547384823
298,100.07347869873047,20200127T153609_20200127T153611_T18PVS,2020-01-27 15:40:08.967,300.220458984375,0.0,0.0,0.0,
299,100.07347869873047,20200201T153611_20200201T153611_T18PVS,2020-02-01 15:40:08.552,1100.8081741333008,0.0,0.0,0.0,
300,,,2020-02-04 10:48:50.000,,,,,2252.2406108781406
301,200.14697265625,20200206T153619_20200206T153613_T18PVS,2020-02-06 15:40:10.446,700.5139312744141,0.0,0.0,0.0,
302,,,2020-02-10 23:15:24.000,,,,,3519.4454390581914
303,100.07349395751953,20200211T153611_20200211T153626_T18PVS,2020-02-11 15:40:09.151,900.6608810424805,0.0,0.0,0.0,
304,,,2020-02-16 10:48:50.000,,,,,2366.8346294328276
305,200.14697265625,20200216T153619_20200216T153614_T18PVS,2020-02-16 15:40:12.201,500.36730194091797,0.0,0.0,0.0,
306,,,2020-02-16 23:14:54.000,,,,,2744.759608818503
307,200.14697265625,20200221T153611_20200221T153613_T18PVS,2020-02-21 15:40:10.809,600.4405517578125,0.0,0.0,0.0,
308,,,2020-02-22 23:15:24.000,,,,,4761.925607569077
309,200.14697265625,20200226T153619_20200226T153616_T18PVS,2020-02-26 15:40:13.470,500.36730194091797,0.0,0.0,0.0,
310,,,2020-02-28 10:48:49.000,,,,,2375.86074960746
311,,,2020-02-28 23:14:54.000,,,,,3475.491829217649
312,400.2937240600586,20200302T153611_20200302T153614_T18PVS,2020-03-02 15:40:11.927,1200.880989074707,0.0,0.0,0.0,
313,,,2020-03-05 23:15:24.000,,,,,3663.8650505514706
314,200.14697265625,20200307T153619_20200307T153616_T18PVS,2020-03-07 15:40:14.173,200.14697265625,0.0,0.0,0.0,
315,,,2020-03-11 10:48:49.000,,,,,3869.898368506338
316,,,2020-03-11 23:14:54.000,,,,,3598.71956541772
317,300.2203674316406,20200312T153621_20200312T153615_T18PVS,2020-03-12 15:40:12.557,300.2203674316406,6905.068054199219,6404.700843811035,6804.994575500488,
318,100.07347869873047,20200317T153619_20200317T153914_T18PVS,2020-03-17 15:40:14.365,100.07347869873047,0.0,0.0,0.0,
319,,,2020-03-17 23:15:24.000,,,,,3801.220644124349
320,300.22042083740234,20200322T153621_20200322T153615_T18PVS,2020-03-22 15:40:12.664,800.587776184082,0.0,0.0,0.0,
321,,,2020-03-23 10:48:49.000,,,,,1731.0746269076478
322,,,2020-03-23 23:14:54.000,,,,,1458.7179418227252
323,100.07347869873047,20200327T153619_20200327T153616_T18PVS,2020-03-27 15:40:14.070,200.1468963623047,0.0,0.0,0.0,
324,,,2020-03-29 23:15:25.000,,,,,3990.771197629442
325,0.0,20200401T153621_20200401T153901_T18PVS,2020-04-01 15:40:12.239,0.0,0.0,0.0,0.0,
326,,,2020-04-04 10:48:50.000,,,,,1616.0879583620558
327,,,2020-04-04 23:14:54.000,,,,,4570.412165293974
328,100.07341766357422,20200406T153619_20200406T153615_T18PVS,2020-04-06 15:40:13.236,300.2203140258789,0.0,0.0,0.0,
329,,,2020-04-10 23:15:25.000,,,,,3801.613309254366
330,0.0,20200411T153621_20200411T153910_T18PVS,2020-04-11 15:40:14.924,0.0,0.0,0.0,0.0,
331,,,2020-04-16 10:48:50.000,,,,,3455.869232417088
332,0.0,20200416T153619_20200416T153614_T18PVS,2020-04-16 15:40:11.854,100.07347869873047,0.0,0.0,0.0,
333,,,2020-04-16 23:14:55.000,,,,,2013.2417414945714
